| ROTPOSN | ROTPOSN end | accel age (s) |   bad |                      begin | duration (s) |                        end | nbars |     status | xaccels | yaccels |
|  -320.0 |      -320.0 |        14.743 | False | 2020-12-01 01:11:57.971000 |       14.319 | 2020-12-01 01:12:12.290000 |     0 |       Idle |    4207 |    2704 |
|  -320.0 |      -320.0 |         0.424 | False | 2020-12-01 01:12:12.290000 |       69.401 | 2020-12-01 01:13:21.691000 |     0 | Initialize |    4198 |    2696 |
|  -320.0 |      -320.0 |         3.616 | False | 2020-12-01 01:13:21.691000 |        3.192 | 2020-12-01 01:13:24.883000 |     0 |       Idle |    4198 |    2696 |
|  -320.0 |      -320.0 |         0.424 | False | 2020-12-01 01:13:24.883000 |       36.307 | 2020-12-01 01:14:01.190000 |     0 | Initialize |    4193 |    2693 |
|  -320.0 |      -320.0 |         3.517 | False | 2020-12-01 01:14:01.190000 |        3.093 | 2020-12-01 01:14:04.283000 |     0 |       Idle |    4193 |    2693 |
|  -320.0 |      -320.0 |         0.323 | False | 2020-12-01 01:14:04.283000 |        66.25 | 2020-12-01 01:15:10.533000 |     0 | Initialize |    4186 |    2687 |
|  -320.0 |      -320.0 |         4.517 | False | 2020-12-01 01:15:10.533000 |        4.194 | 2020-12-01 01:15:14.727000 |     0 |       Idle |    4186 |    2687 |
|  -320.0 |      -320.0 |         0.324 | False | 2020-12-01 01:15:14.727000 |        39.52 | 2020-12-01 01:15:54.247000 |     0 | Initialize |    4181 |    2685 |
|  -320.0 |      -320.0 |         5.249 | False | 2020-12-01 01:15:54.247000 |        4.925 | 2020-12-01 01:15:59.172000 |     0 |       Idle |    4181 |    2685 |
|  -320.0 |      -320.0 |         0.333 | False | 2020-12-01 01:15:59.172000 |       70.352 | 2020-12-01 01:17:09.524000 |     0 | Initialize |    4173 |    2679 |
|  -320.0 |      -320.0 |         4.628 | False | 2020-12-01 01:17:09.524000 |        4.295 | 2020-12-01 01:17:13.819000 |     0 |       Idle |    4173 |    2679 |
|  -320.0 |      -320.0 |         0.425 | False | 2020-12-01 01:17:13.819000 |       36.297 | 2020-12-01 01:17:50.116000 |     0 | Initialize |    4168 |    2675 |
|  -320.0 |      -320.0 |         5.129 | False | 2020-12-01 01:17:50.116000 |        4.704 | 2020-12-01 01:17:54.820000 |     0 |       Idle |    4168 |    2675 |
|  -320.0 |      -320.0 |         0.424 | False | 2020-12-01 01:17:54.820000 |       41.634 | 2020-12-01 01:18:36.454000 |     0 | Initialize |    4163 |    2671 |
|  -320.0 |      -320.0 |          6.22 | False | 2020-12-01 01:18:36.454000 |        5.796 | 2020-12-01 01:18:42.250000 |     0 |       Idle |    4163 |    2671 |
|  -320.0 |      -320.0 |         0.432 | False | 2020-12-01 01:18:42.250000 |       63.042 | 2020-12-01 01:19:45.292000 |     0 | Initialize |    4156 |    2666 |
|  -320.0 |      -320.0 |        16.115 | False | 2020-12-01 01:19:45.292000 |       15.683 | 2020-12-01 01:20:00.975000 |     0 |       Idle |    4156 |    2666 |
|  -320.0 |      -320.0 |        27.795 | False | 2020-12-01 01:20:00.975000 |        11.68 | 2020-12-01 01:20:12.655000 |     0 |       Idle |    4156 |    2666 |
|  -320.0 |      -320.0 |         0.027 | False | 2020-12-01 01:20:12.655000 |      152.637 | 2020-12-01 01:22:45.292000 |    16 |     Moving |    4136 |    2651 |
|  -320.0 |     -414.37 |      2768.023 | False | 2020-12-01 01:22:45.292000 |     2767.996 | 2020-12-01 02:08:53.288000 |     0 |       Idle |    4136 |    2651 |
| -414.37 |     -391.44 |      2792.315 | False | 2020-12-01 02:08:53.288000 |       24.292 | 2020-12-01 02:09:17.580000 |     0 |      Setup |    4136 |    2651 |
| -391.44 |     -395.97 |      3155.163 | False | 2020-12-01 02:09:17.580000 |      362.848 | 2020-12-01 02:15:20.428000 |     0 |       Idle |    4136 |    2651 |
| -395.97 |     -393.78 |         0.084 | False | 2020-12-01 02:15:20.428000 |      387.335 | 2020-12-01 02:21:47.763000 |    92 |     Moving |    5233 |    3623 |
| -393.78 |      -427.5 |         80.43 | False | 2020-12-01 02:21:47.763000 |       80.346 | 2020-12-01 02:23:08.109000 |     0 |       Idle |    5233 |    3623 |
|  -427.5 |     -427.39 |       362.657 | False | 2020-12-01 02:23:08.109000 |      282.227 | 2020-12-01 02:27:50.336000 |     0 |      Setup |    5233 |    3623 |
| -427.39 |     -450.13 |        366.36 | False | 2020-12-01 02:27:50.336000 |        3.703 | 2020-12-01 02:27:54.039000 |     0 |      Setup |    5233 |    3623 |
| -450.13 |     -448.95 |       537.003 | False | 2020-12-01 02:27:54.039000 |      170.643 | 2020-12-01 02:30:44.682000 |     0 |       Idle |    5233 |    3623 |
| -448.95 |     -446.52 |       553.886 | False | 2020-12-01 02:30:44.682000 |       16.883 | 2020-12-01 02:31:01.565000 |     0 |       Idle |    5233 |    3623 |
| -446.52 |     -446.49 |       575.805 | False | 2020-12-01 02:31:01.565000 |       21.919 | 2020-12-01 02:31:23.484000 |     0 |      Setup |    5233 |    3623 |
| -446.49 |     -446.48 |         582.6 | False | 2020-12-01 02:31:23.484000 |        6.795 | 2020-12-01 02:31:30.279000 |     0 |       Idle |    5233 |    3623 |
| -446.48 |     -445.96 |         0.104 | False | 2020-12-01 02:31:30.279000 |      393.668 | 2020-12-01 02:38:03.947000 |    92 |     Moving |    4220 |    2846 |
| -445.96 |     -390.97 |       416.943 | False | 2020-12-01 02:38:03.947000 |      416.839 | 2020-12-01 02:45:00.786000 |     0 |       Idle |    4220 |    2846 |
| -390.97 |     -390.97 |       421.428 | False | 2020-12-01 02:45:00.786000 |        4.485 | 2020-12-01 02:45:05.271000 |     0 |      Setup |    4220 |    2846 |
| -390.97 |     -390.97 |        429.94 | False | 2020-12-01 02:45:05.271000 |        8.512 | 2020-12-01 02:45:13.783000 |     0 |       Idle |    4220 |    2846 |
| -390.97 |     -390.97 |         0.025 | False | 2020-12-01 02:45:13.783000 |      165.044 | 2020-12-01 02:47:58.827000 |    12 |     Moving |    6125 |    3176 |
| -390.97 |      -90.03 |     11857.021 | False | 2020-12-01 02:47:58.827000 |    11856.996 | 2020-12-01 06:05:35.823000 |     0 |       Idle |    6125 |    3176 |
|  -90.03 |      -90.03 |     11879.758 | False | 2020-12-01 06:05:35.823000 |       22.737 | 2020-12-01 06:05:58.560000 |     0 |      Setup |    6125 |    3176 |
|  -90.03 |      -90.03 |     11881.133 | False | 2020-12-01 06:05:58.560000 |        1.375 | 2020-12-01 06:05:59.935000 |     0 |       Idle |    6125 |    3176 |
|  -90.03 |      -90.03 |         0.071 | False | 2020-12-01 06:05:59.935000 |      350.727 | 2020-12-01 06:11:50.662000 |    92 |     Moving |    2856 |    4823 |
|  -90.03 |       -90.0 |      32295.73 | False | 2020-12-01 06:11:50.662000 |    32295.659 | 2020-12-01 15:10:06.321000 |     0 |       Idle |    2856 |    4823 |
|   -90.0 |       -90.0 |     32318.246 | False | 2020-12-01 15:10:06.321000 |       22.516 | 2020-12-01 15:10:28.837000 |     0 |      Setup |    2856 |    4823 |
|   -90.0 |       -90.0 |     32328.316 | False | 2020-12-01 15:10:28.837000 |        10.07 | 2020-12-01 15:10:38.907000 |     0 |       Idle |    2856 |    4823 |
|   -90.0 |       -90.0 |     32642.105 | False | 2020-12-01 15:10:38.907000 |      313.789 | 2020-12-01 15:15:52.696000 |    92 |     Moving |    2856 |    4823 |
|   -90.0 |       -90.0 |      33507.59 | False | 2020-12-01 15:15:52.696000 |      865.485 | 2020-12-01 15:30:18.181000 |     0 |       Idle |    2856 |    4823 |
|   -90.0 |       -90.0 |     33529.785 | False | 2020-12-01 15:30:18.181000 |       22.195 | 2020-12-01 15:30:40.376000 |     0 |      Setup |    2856 |    4823 |
|   -90.0 |       -90.0 |     33531.864 | False | 2020-12-01 15:30:40.376000 |        2.079 | 2020-12-01 15:30:42.455000 |     0 |       Idle |    2856 |    4823 |
|   -90.0 |       -90.0 |         0.074 | False | 2020-12-01 15:30:42.455000 |      296.763 | 2020-12-01 15:35:39.218000 |    92 |     Moving |    2855 |    4822 |
|   -90.0 |       -90.0 |       648.053 | False | 2020-12-01 15:35:39.218000 |      647.979 | 2020-12-01 15:46:27.197000 |     0 |       Idle |    2855 |    4822 |
|   -90.0 |       -90.0 |       670.748 | False | 2020-12-01 15:46:27.197000 |       22.695 | 2020-12-01 15:46:49.892000 |     0 |      Setup |    2855 |    4822 |
|   -90.0 |       -90.0 |       672.324 | False | 2020-12-01 15:46:49.892000 |        1.576 | 2020-12-01 15:46:51.468000 |     0 |       Idle |    2855 |    4822 |
|   -90.0 |       -90.0 |       793.409 | False | 2020-12-01 15:46:51.468000 |      121.085 | 2020-12-01 15:48:52.553000 |    92 |     Moving |    2855 |    4822 |
|   -90.0 |       -90.0 |      1438.995 | False | 2020-12-01 15:48:52.553000 |      645.586 | 2020-12-01 15:59:38.139000 |     0 |       Idle |    2855 |    4822 |
|   -90.0 |       -90.0 |      1461.072 | False | 2020-12-01 15:59:38.139000 |       22.077 | 2020-12-01 16:00:00.216000 |     0 |      Setup |    2855 |    4822 |
|   -90.0 |       -90.0 |      1463.251 | False | 2020-12-01 16:00:00.216000 |        2.179 | 2020-12-01 16:00:02.395000 |     0 |       Idle |    2855 |    4822 |
|   -90.0 |       -90.0 |         0.071 | False | 2020-12-01 16:00:02.395000 |      344.783 | 2020-12-01 16:05:47.178000 |    92 |     Moving |    2856 |    4822 |
|   -90.0 |       -90.0 |        643.37 | False | 2020-12-01 16:05:47.178000 |      643.299 | 2020-12-01 16:16:30.477000 |     0 |       Idle |    2856 |    4822 |
|   -90.0 |       -90.0 |       666.163 | False | 2020-12-01 16:16:30.477000 |       22.793 | 2020-12-01 16:16:53.270000 |     0 |      Setup |    2856 |    4822 |
|   -90.0 |       -90.0 |       667.635 | False | 2020-12-01 16:16:53.270000 |        1.472 | 2020-12-01 16:16:54.742000 |     0 |       Idle |    2856 |    4822 |
|   -90.0 |       -90.0 |         0.074 | False | 2020-12-01 16:16:54.742000 |       121.99 | 2020-12-01 16:18:56.732000 |    92 |     Moving |    2855 |    4822 |
|   -90.0 |       -90.0 |       642.488 | False | 2020-12-01 16:18:56.732000 |      642.414 | 2020-12-01 16:29:39.146000 |     0 |       Idle |    2855 |    4822 |
|   -90.0 |       -90.0 |       665.437 | False | 2020-12-01 16:29:39.146000 |       22.949 | 2020-12-01 16:30:02.095000 |     0 |      Setup |    2855 |    4822 |
|   -90.0 |       -90.0 |       666.713 | False | 2020-12-01 16:30:02.095000 |        1.276 | 2020-12-01 16:30:03.371000 |     0 |       Idle |    2855 |    4822 |
|   -90.0 |       -90.0 |         0.079 | False | 2020-12-01 16:30:03.371000 |      344.301 | 2020-12-01 16:35:47.672000 |    92 |     Moving |    2856 |    4821 |
|   -90.0 |       -90.0 |       638.909 | False | 2020-12-01 16:35:47.672000 |       638.83 | 2020-12-01 16:46:26.502000 |     0 |       Idle |    2856 |    4821 |
|   -90.0 |       -90.0 |       661.717 | False | 2020-12-01 16:46:26.502000 |       22.808 | 2020-12-01 16:46:49.310000 |     0 |      Setup |    2856 |    4821 |
|   -90.0 |       -90.0 |       663.196 | False | 2020-12-01 16:46:49.310000 |        1.479 | 2020-12-01 16:46:50.789000 |     0 |       Idle |    2856 |    4821 |
|   -90.0 |       -90.0 |         0.087 | False | 2020-12-01 16:46:50.789000 |      325.309 | 2020-12-01 16:52:16.098000 |    92 |     Moving |    2855 |    4822 |
|   -90.0 |       -90.0 |       640.634 | False | 2020-12-01 16:52:16.098000 |      640.547 | 2020-12-01 17:02:56.645000 |     0 |       Idle |    2855 |    4822 |
|   -90.0 |       -90.0 |       663.031 | False | 2020-12-01 17:02:56.645000 |       22.397 | 2020-12-01 17:03:19.042000 |     0 |      Setup |    2855 |    4822 |
|   -90.0 |       -90.0 |        664.82 | False | 2020-12-01 17:03:19.042000 |        1.789 | 2020-12-01 17:03:20.831000 |     0 |       Idle |    2855 |    4822 |
|   -90.0 |       -90.0 |       1016.14 | False | 2020-12-01 17:03:20.831000 |       351.32 | 2020-12-01 17:09:12.151000 |    92 |     Moving |    2855 |    4821 |
| -221.37 |     -222.87 |         0.034 | False | 2020-11-29 18:03:16.332000 |        1.262 | 2020-11-29 18:03:17.594000 |     0 |       Idle |    2881 |       0 |
| -222.87 |     -222.87 |         0.122 | False | 2020-11-29 18:03:17.594000 |        0.088 | 2020-11-29 18:03:17.682000 |     0 |       Idle |    2881 |       0 |
| -222.87 |      -280.0 |       724.801 | False | 2020-11-29 18:03:17.682000 |      724.679 | 2020-11-29 18:15:22.361000 |     0 |      Setup |    2881 |    4824 |
|  -280.0 |     -242.62 |      1131.334 | False | 2020-11-29 18:15:22.361000 |      406.533 | 2020-11-29 18:22:08.894000 |     0 |      Setup |    2881 |    4824 |
| -242.62 |     -242.59 |      1135.364 | False | 2020-11-29 18:22:08.894000 |         4.03 | 2020-11-29 18:22:12.924000 |     0 |      Setup |    2881 |    4824 |
| -242.59 |     -242.52 |      1146.597 | False | 2020-11-29 18:22:12.924000 |       11.233 | 2020-11-29 18:22:24.157000 |     0 |       Idle |    2881 |    4824 |
| -242.52 |     -242.21 |         0.025 | False | 2020-11-29 18:22:24.157000 |       55.505 | 2020-11-29 18:23:19.662000 |     9 |     Moving |    6695 |    5953 |
| -242.21 |     -267.27 |      1296.244 | False | 2020-11-29 18:23:19.662000 |     1296.219 | 2020-11-29 18:44:55.881000 |     0 |       Idle |    6695 |    5953 |
| -267.27 |      -278.1 |      1303.609 | False | 2020-11-29 18:44:55.881000 |        7.365 | 2020-11-29 18:45:03.246000 |     0 |      Setup |    6695 |    5953 |
|  -278.1 |      -280.0 |      1338.427 | False | 2020-11-29 18:45:03.246000 |       34.818 | 2020-11-29 18:45:38.064000 |     0 |       Idle |    6695 |    5953 |
|  -280.0 |      -280.0 |         0.029 | False | 2020-11-29 18:45:38.064000 |      187.499 | 2020-11-29 18:48:45.563000 |    24 |     Moving |    6373 |    6823 |
|  -280.0 |      -280.0 |       347.697 | False | 2020-11-29 18:48:45.563000 |      347.668 | 2020-11-29 18:54:33.231000 |     0 |       Idle |    6373 |    6823 |
|  -280.0 |      -280.0 |       352.073 | False | 2020-11-29 18:54:33.231000 |        4.376 | 2020-11-29 18:54:37.607000 |     0 |      Setup |    6373 |    6823 |
|  -280.0 |      -280.0 |       385.414 | False | 2020-11-29 18:54:37.607000 |       33.341 | 2020-11-29 18:55:10.948000 |     0 |       Idle |    6373 |    6823 |
|  -280.0 |      -280.0 |         0.028 | False | 2020-11-29 18:55:10.948000 |      170.369 | 2020-11-29 18:58:01.317000 |    10 |     Moving |    6370 |    6742 |
|  -280.0 |      -280.0 |      8489.318 | False | 2020-11-29 18:58:01.317000 |      8489.29 | 2020-11-29 21:19:30.607000 |     0 |       Idle |    6370 |    6742 |
|  -280.0 |      -280.0 |       8493.01 | False | 2020-11-29 21:19:30.607000 |        3.692 | 2020-11-29 21:19:34.299000 |     0 |      Setup |    6370 |    6742 |
|  -280.0 |      -280.0 |      8539.939 | False | 2020-11-29 21:19:34.299000 |       46.929 | 2020-11-29 21:20:21.228000 |     0 |       Idle |    6370 |    6742 |
|  -280.0 |      -280.0 |         0.027 | False | 2020-11-29 21:20:21.228000 |      169.749 | 2020-11-29 21:23:10.977000 |    10 |     Moving |    6229 |    5178 |
|  -280.0 |     -280.02 |       730.913 | False | 2020-11-29 21:23:10.977000 |      730.886 | 2020-11-29 21:35:21.863000 |     0 |       Idle |    6229 |    5178 |
| -280.02 |     -280.02 |       734.769 | False | 2020-11-29 21:35:21.863000 |        3.856 | 2020-11-29 21:35:25.719000 |     0 |      Setup |    6229 |    5178 |
| -280.02 |     -280.02 |       747.703 | False | 2020-11-29 21:35:25.719000 |       12.934 | 2020-11-29 21:35:38.653000 |     0 |       Idle |    6229 |    5178 |
| -280.02 |     -280.02 |         0.026 | False | 2020-11-29 21:35:38.653000 |      170.176 | 2020-11-29 21:38:28.829000 |    10 |     Moving |    6208 |    4995 |
| -280.02 |     -280.02 |      4063.683 | False | 2020-11-29 21:38:28.829000 |     4063.657 | 2020-11-29 22:46:12.486000 |     0 |       Idle |    6208 |    4995 |
| -280.02 |     -280.02 |      4067.748 | False | 2020-11-29 22:46:12.486000 |        4.065 | 2020-11-29 22:46:16.551000 |     0 |      Setup |    6208 |    4995 |
| -280.02 |     -280.02 |      4115.482 | False | 2020-11-29 22:46:16.551000 |       47.734 | 2020-11-29 22:47:04.285000 |     0 |       Idle |    6208 |    4995 |
| -280.02 |     -280.02 |         0.025 | False | 2020-11-29 22:47:04.285000 |       170.35 | 2020-11-29 22:49:54.635000 |    10 |     Moving |    6087 |    4142 |
| -280.02 |     -280.06 |       381.334 | False | 2020-11-29 22:49:54.635000 |      381.309 | 2020-11-29 22:56:15.944000 |     0 |       Idle |    6087 |    4142 |
| -280.06 |     -280.06 |        385.14 | False | 2020-11-29 22:56:15.944000 |        3.806 | 2020-11-29 22:56:19.750000 |     0 |      Setup |    6087 |    4142 |
| -280.06 |     -280.06 |       386.217 | False | 2020-11-29 22:56:19.750000 |        1.077 | 2020-11-29 22:56:20.827000 |     0 |       Idle |    6087 |    4142 |
| -280.06 |     -280.06 |         0.026 | False | 2020-11-29 22:56:20.827000 |      169.669 | 2020-11-29 22:59:10.496000 |    10 |     Moving |    6070 |    4034 |
| -280.06 |     -280.06 |         14.27 | False | 2020-11-29 22:59:10.496000 |       14.244 | 2020-11-29 22:59:24.740000 |     0 |       Idle |    6070 |    4034 |
| -280.06 |     -280.06 |         0.021 | False | 2020-11-29 22:59:24.740000 |        7.563 | 2020-11-29 22:59:32.303000 |     0 |     Moving |    6069 |    4029 |
| -280.06 |     -280.06 |        14.259 | False | 2020-11-29 22:59:32.303000 |       14.238 | 2020-11-29 22:59:46.541000 |     0 |       Idle |    6069 |    4029 |
| -280.06 |     -280.06 |         0.023 | False | 2020-11-29 22:59:46.541000 |        7.565 | 2020-11-29 22:59:54.106000 |     0 |     Moving |    6068 |    4025 |
| -280.06 |     -280.06 |       4333.72 | False | 2020-11-29 22:59:54.106000 |     4333.697 | 2020-11-30 00:12:07.803000 |     0 |       Idle |    6068 |    4025 |
| -280.06 |     -280.06 |      4358.205 | False | 2020-11-30 00:12:07.803000 |       24.485 | 2020-11-30 00:12:32.288000 |     0 |      Setup |    6068 |    4025 |
| -280.06 |     -270.95 |      4407.523 | False | 2020-11-30 00:12:32.288000 |       49.318 | 2020-11-30 00:13:21.606000 |     0 |       Idle |    6068 |    4025 |
| -270.95 |     -270.01 |         0.073 | False | 2020-11-30 00:13:21.606000 |      388.107 | 2020-11-30 00:19:49.713000 |    92 |     Moving |    6155 |    2903 |
| -270.01 |        -8.0 |        248.42 | False | 2020-11-30 00:19:49.713000 |      248.347 | 2020-11-30 00:23:58.060000 |     0 |       Idle |    6155 |    2903 |
